age,education,work_experience,major,industry,prior_startup_involvement,entrepreneurship_education,employment_title,location,risk_tolerance,income,credit_score,family_background,network_size,savings,self_efficacy,openness,started_business
23,1,19,Engineering,Finance,0,2,Consultant,San Francisco,0.2695041648575597,64365.92600798137,647.8925850095549,0,66.02488909322098,9471.551326275438,0.42091171538628513,0.4392267916654597,0
61,1,24,Science,Healthcare,0,0,Engineer,San Francisco,0.5291082599575633,13414.028849582752,830.7399467680884,1,62.15833036749842,20526.194332645602,0.432853274206638,0.3654319988764455,0
62,1,39,Engineering,Education,0,2,Clerk,San Francisco,0.663863300344154,19117.010785046434,720.1149427844191,0,59.70129642932492,21711.681098559806,0.6850840482842868,0.5113150953966573,0
49,1,23,Computer Science,Healthcare,0,0,Other,Other,0.2397419591846106,28116.13154668243,728.3534609392794,0,52.23714102689364,17654.631104810735,0.723165073907513,0.4668532873351756,0
62,1,13,Computer Science,Healthcare,0,0,Other,Austin,0.36023379935102456,48144.33232389719,661.3476406611578,0,47.382393893092356,13715.783420286947,0.5294826602431582,0.5808313930996921,1
64,1,25,Economics,Tech,0,2,Technician,New York,0.3341622936479062,27977.98676950907,693.3309832900587,0,70.3919546408955,40087.79219805773,0.48862371562339874,0.6577698098692643,0
38,2,37,Arts,Finance,0,3,Other,Remote,0.6300419248865881,30254.048618840592,694.627546362191,0,50.24555778048077,24392.595812568154,0.6262650136793515,0.39702948766887736,1
33,1,22,Business,Education,0,0,Manager,Other,0.4445256367183231,30553.54702313591,789.8034164625841,1,60.50357963177195,25760.418837747704,0.4547945243077377,0.41141527566453095,0
38,2,21,Business,Finance,0,3,Technician,New York,0.4508095216433742,39592.354530028,720.0288385713893,1,3.394293319357203,51779.419521205025,0.5831102155876177,0.4975840890419708,1
28,1,18,Science,Other,0,0,Manager,Seattle,0.5261982020958451,19727.01376197683,727.191485320162,0,26.4986183828184,19590.55785096642,0.5644893526484732,0.42000681284077906,0
54,1,2,Economics,Other,0,0,Manager,Austin,0.3682578781506479,22615.967808466183,726.6324438240932,0,69.6044850729053,17443.675982643184,0.5775543296998428,0.477797406906014,0
53,2,18,Business,Healthcare,0,2,Manager,Remote,0.28344698949086533,84158.89089855473,731.4305449542298,0,36.6313013313363,49850.10464889657,0.78844310179053,0.4463826781099335,1
52,1,8,Arts,Retail,0,1,Manager,Remote,0.7054527743540427,44409.094059112314,630.5273245128606,0,22.092849643351855,9005.19013862574,0.5366008541539267,0.39922222097303584,0
36,1,27,Computer Science,Healthcare,0,0,Other,Remote,0.719372856271939,53124.372050258105,802.4634054018358,0,62.8258466296274,22713.498447172118,0.6053408693945108,0.5825885381675968,0
37,1,19,Economics,Finance,0,1,Consultant,San Francisco,0.5269373689194767,37384.60492838348,656.125571390252,0,50.02668650556858,14149.216633171494,0.468784379823076,0.5075282044643007,0
35,1,6,Engineering,Education,0,2,Director,Remote,0.5378233258501429,33855.60594082058,698.0797832165456,1,41.86121657372831,26254.888291018735,0.6940374036915786,0.6830368729375612,1
64,1,13,Other,Retail,0,0,Consultant,Remote,0.6891520964870012,45641.171551465355,776.5741448760814,0,80.18221937482183,31044.56279739508,0.5820414475893085,0.5359006640954392,0
58,1,8,Other,Education,0,3,Clerk,Austin,0.523498033490561,52250.609866134386,796.731264836868,0,76.74868215830836,32098.174533006873,0.7178308245277765,0.6288532339048489,1
66,2,18,Economics,Tech,0,0,Director,New York,0.43713831410845316,55438.95793083987,740.2977039865738,0,46.243256007698626,40771.69824146083,0.35428928867576026,0.427120338556286,0
31,1,13,Economics,Healthcare,0,0,Consultant,Other,0.5059008690166195,34088.665571649486,674.7652655127226,0,64.44750609638592,18929.628212963442,0.5941869018698278,0.4258792864797917,0
32,1,37,Arts,Healthcare,0,0,Clerk,Other,0.7089752955751208,58553.03935746803,706.386727647215,1,5.22592375522882,19650.680165478752,0.6132127535656575,0.7220870606972889,1
48,1,35,Arts,Other,0,2,Other,New York,0.5079982502643209,10581.80827834242,708.3483639553928,0,71.86718065794557,30210.998584802328,0.6911523277905491,0.4391084070404296,1
18,2,39,Business,Tech,0,1,Manager,Chicago,0.39959261980196714,56734.82534937069,710.1195228654567,0,28.268269825279205,37515.183223851636,0.5358001214768703,0.405085044917413,0
70,1,16,Other,Other,0,0,Analyst,Chicago,0.5220503073927646,29335.305093452374,638.4973486293768,0,20.957161291663418,10095.223899185576,0.6786824814391159,0.3828753856962681,0
20,1,29,Science,Finance,1,4,Technician,Seattle,0.5984334706303647,47891.3998362601,763.0054766197744,0,14.294699043168954,26594.8456864545,0.5472564485471404,0.6915750564696548,1
33,1,8,Science,Healthcare,0,3,Director,Austin,0.5804380242358548,26247.765409840504,706.729448796889,0,12.748962204427187,17376.14217117751,0.6093757178904188,0.47253029603353924,0
40,3,32,Arts,Finance,0,1,Analyst,Chicago,0.5829235922107414,18706.99383814357,663.8890615525029,0,71.60651081800884,23208.910152739318,0.6921951557254975,0.5403392080100557,1
28,1,24,Business,Education,0,1,Manager,Chicago,0.37599834812998545,43038.57199189782,675.080345612628,0,62.6228941856971,17782.796995475845,0.507023048067344,0.515139721949004,0
29,1,13,Business,Retail,1,2,Director,Austin,0.6155155349837685,17141.106357361154,713.4925017754356,0,34.682807147810806,14276.24200330088,0.6740584670730891,0.42765904516772624,0
27,1,10,Business,Retail,0,1,Analyst,New York,0.5042698908818434,29737.414691485057,629.8546675220797,0,67.09798073476416,11954.774798776203,0.6334902571986024,0.4703697002495893,0
49,2,34,Arts,Retail,0,5,Consultant,Seattle,0.39323132487958173,24192.190524088146,743.9217538082978,0,38.10037141581658,20118.309323137048,0.5666325869026063,0.5845683870694826,1
33,1,40,Science,Other,0,2,Clerk,Seattle,0.6143227570478049,33272.4075655483,711.7365151204871,0,56.47298882977246,27310.96298357542,0.5331793404630689,0.37741422815418696,1
25,1,13,Business,Manufacturing,0,0,Manager,Seattle,0.4319541726624854,54100.81664371943,778.2844808513046,0,40.35381946204215,15339.635603157578,0.38991711321991995,0.5674168240591416,0
55,2,29,Arts,Tech,0,0,Consultant,Chicago,0.26385539771666705,28426.507663722303,703.8791860567285,1,47.600737422654134,44976.12984472158,0.5919734043641051,0.6434037664521584,1
29,2,40,Engineering,Retail,0,0,Consultant,New York,0.3499096428334517,42501.250317127706,645.7366030107225,0,31.836061844647116,96285.22948467736,0.5667998327665734,0.5292375339988,1
41,1,3,Engineering,Healthcare,1,3,Manager,Seattle,0.4727544600429376,52558.02199181795,640.1098405061332,0,34.80364742397876,28222.507378905226,0.6639131758685581,0.6333400234332724,1
45,2,3,Computer Science,Tech,0,1,Director,Austin,0.5867453423166918,26805.77087842762,680.4647193043786,0,60.8819236190525,21488.18837557044,0.6537997966049001,0.3628586637779068,1
70,1,27,Engineering,Education,0,4,Technician,Seattle,0.3703895071867863,27000.83946070713,685.7547616689235,0,64.095579335225,12741.789160746592,0.7070117304361403,0.3169957547316318,0
25,1,7,Economics,Education,0,3,Engineer,Other,0.4639006309343698,72017.50195020316,671.6369142671209,0,41.71751770438778,27502.57327795654,0.7106729284019404,0.5242644340057521,1
45,1,1,Computer Science,Other,0,3,Engineer,San Francisco,0.31750891525054126,34902.218730550165,706.4240266459217,1,19.489195114629148,53439.4993662956,0.9155537877385632,0.44136549557407523,1
53,3,40,Engineering,Education,0,2,Technician,New York,0.6473049374359716,46843.58709088056,670.3678153057161,0,99.42494089822462,70904.39122383809,0.6513659968870783,0.5878764961659955,1
43,1,21,Economics,Education,0,1,Other,San Francisco,0.7575996670933327,46666.43955251242,712.710294721212,0,50.73393316462477,50903.8317207856,0.5139529410591455,0.4689556019456338,0
25,1,40,Engineering,Manufacturing,0,0,Manager,New York,0.7413923786732481,19950.434408857425,673.9675792165865,0,56.24281658814806,36533.53105795748,0.682619298919028,0.5147192374958519,0
67,1,15,Arts,Finance,0,0,Engineer,Remote,0.6447469325729207,24823.897124239542,731.5851853867285,1,24.77340403174836,28172.90619971836,0.7605904056538281,0.5080983828074497,0
45,2,28,Other,Finance,0,0,Technician,Austin,0.6293764935680393,43812.46661458382,684.4950603311588,0,74.30467097968865,11740.494124571169,0.6474897324382392,0.5112883994900543,1
45,1,29,Economics,Retail,0,1,Analyst,Remote,0.18921807133951962,12917.555499858789,762.3103336133717,0,77.3579052631721,20747.210259644315,0.3875708944791031,0.445735451218719,0
54,1,11,Business,Manufacturing,0,1,Technician,Chicago,0.5265759848330158,32674.531214757648,732.6147349894827,1,15.839302847193714,19350.49186505067,0.6555360204002942,0.36353518683631136,1
58,1,34,Arts,Other,0,1,Other,Chicago,0.4255861064510138,23561.23518983506,709.6792669905852,0,47.95228744749164,20828.501220871476,0.5370128152728483,0.4780808455281177,1
53,1,10,Other,Finance,0,1,Director,Remote,0.6320699541567352,63275.47365153102,689.6161366680045,0,46.391260587607256,14304.832157840581,0.4678074119920528,0.6450041705031655,0
44,1,20,Economics,Other,0,2,Clerk,New York,0.11936031864780072,43176.762593292435,624.0495137335688,0,97.76893633093681,34707.71172170144,0.6186686773304095,0.43911717075380097,0
34,2,20,Arts,Other,0,1,Technician,Seattle,0.5289451554155268,65882.17173071454,770.6774702336961,0,78.87227614255791,18688.826744157075,0.447418501738421,0.43856534012740755,1
26,1,4,Business,Education,1,1,Consultant,San Francisco,0.46783343242513964,35611.99090219504,665.961146079135,0,20.984431720616577,17800.49875290762,0.7023147104295655,0.515764742686849,0
50,1,19,Economics,Finance,0,1,Consultant,Austin,0.6677644899397106,34305.30903769281,704.536606720111,0,35.4389564090145,14333.919857676103,0.6730879167432475,0.38228974913578856,1
70,2,36,Economics,Tech,0,2,Clerk,Seattle,0.7321980580512107,31180.096591064288,717.1902161767941,0,32.14011969638807,25320.76256649177,0.5913331059750886,0.6003488167024327,1
37,1,2,Other,Retail,0,0,Manager,Chicago,0.36067309744808473,28239.169999492886,690.824422021097,1,57.4335275370185,54071.618515452676,0.5449921767792406,0.39182645462121957,0
30,1,32,Arts,Finance,0,1,Consultant,Seattle,0.36744343461547774,139013.75576131372,767.7300527179013,1,81.44417761528805,21891.96650022759,0.5815900712276252,0.47107027849026506,1
45,3,8,Engineering,Tech,0,0,Analyst,Remote,0.5345744931817571,54370.9214573371,638.9314541295627,0,52.18348065100639,26083.13795282644,0.4989084752397852,0.7538908373626736,0
65,1,8,Economics,Healthcare,0,0,Technician,Remote,0.7600644037282313,21309.445988520583,786.6967403493669,0,60.023324728756556,70344.25090097875,0.5922955707919231,0.3857435762944257,1
46,1,3,Engineering,Tech,0,0,Clerk,Other,0.5090217015924524,135897.25952827965,733.5778778754158,0,36.71382591313713,45345.468310573924,0.3155540922506453,0.6472370717527368,1
30,1,34,Economics,Tech,0,2,Analyst,Other,0.3081257876968504,29658.677691970417,687.6789706582765,0,59.916153963189416,31339.886380837692,0.6088709963426869,0.5121248167191468,1
63,1,16,Science,Education,0,3,Manager,San Francisco,0.4091197330755061,42641.1914314896,688.2385003034356,0,40.5616433197099,30559.126499929527,0.6114219941588922,0.5262318137482392,0
52,1,33,Computer Science,Education,0,3,Consultant,Chicago,0.5303996246695193,58092.89730805896,589.158924804808,0,17.184809373387168,15339.100801737673,0.6845149668090741,0.41906387677493334,1
23,1,23,Engineering,Retail,0,0,Clerk,New York,0.5360303642845934,16831.76302269992,657.5883614915949,0,58.61741418270233,14464.871453879965,0.629981157599342,0.5798750611234771,0
35,1,31,Engineering,Education,0,1,Engineer,Austin,0.394386854661144,24012.66309582242,682.3048122493478,0,49.80295156776774,23976.86993235087,0.6977334761871499,0.4634075187084867,1
68,1,0,Other,Unemployed,0,1,Unemployed,Remote,0.40613139593305675,82791.64357601908,708.8052488015454,0,28.05604913630487,24344.57870071652,0.6547031109052391,0.38522148526525996,1
22,3,7,Business,Manufacturing,0,2,Engineer,Austin,0.35276480081654027,32454.21702816337,762.9790622226113,0,82.90770650207998,13228.661475781273,0.7036524270406124,0.6455660403142888,0
64,2,22,Science,Education,0,2,Director,Chicago,0.6711756775780693,59834.34214009916,801.8772812414476,0,34.6709202107657,33589.809066992435,0.8621425063992552,0.4614151107271095,1
42,1,39,Business,Education,0,1,Manager,New York,0.37478372310599156,28948.271640356008,713.6133549401286,0,62.18202628877671,18650.370053796407,0.6420017141948369,0.3140616552844313,0
19,1,11,Science,Tech,0,0,Director,Other,0.4302808694122574,34629.811608468095,710.2804656071482,0,42.74903618899672,43320.98512155141,0.6184024144767363,0.4731293098750699,1
27,2,11,Science,Healthcare,0,1,Engineer,Remote,0.42601206252140716,88665.70321480496,675.4824116244066,0,80.87154437715164,21306.232039694845,0.7187048921268155,0.5808069512660109,1
47,1,14,Arts,Healthcare,0,1,Engineer,San Francisco,0.2591064128726913,45195.64995019466,614.2449928338565,0,45.248241725428684,20204.242012851842,0.5531768497229638,0.5648361804666663,1
67,1,40,Arts,Finance,0,1,Engineer,Austin,0.3704877042773277,30563.938620429522,669.7106736897392,0,16.507438227794957,12551.081677604767,0.5880812234034583,0.4359120863618626,0
62,3,18,Arts,Retail,0,1,Director,Chicago,0.6842206398929808,25804.86372456122,689.7249460126989,0,66.2000422843819,13403.674421754124,0.6420994618278569,0.4022518870214773,1
22,1,25,Economics,Healthcare,0,2,Clerk,Austin,0.3186068237313908,27012.697272420493,748.7697210332581,0,80.79087975379468,48565.01132585126,0.6072415037728504,0.3633822790791058,1
50,2,28,Other,Education,0,3,Manager,Other,0.35545365472604484,67560.58402135069,725.9757265790973,1,41.44777204808013,25883.94699004238,0.6067913440800887,0.4977236828321707,1
18,3,21,Business,Manufacturing,0,2,Other,Other,0.30011813393311115,53249.79076773084,711.077261195053,0,63.57769619304897,27821.974256150243,0.6899779203326313,0.51509957412726,1
35,1,39,Computer Science,Finance,0,0,Technician,New York,0.4864082659653109,20448.436094769193,670.9599953255374,0,52.58863210097558,57548.777649821466,0.43039451604804396,0.5708960680737031,0
49,1,20,Science,Retail,0,2,Other,San Francisco,0.7828215081899434,37933.476206812695,600.8941625477935,0,42.345680891489764,9991.068549101958,0.8033459078472238,0.48509657694524727,1
64,1,37,Science,Manufacturing,0,0,Clerk,Other,0.48009586677093924,35122.30803397673,603.9121975633673,1,66.81520755244074,32950.22703597543,0.6485900017984562,0.48213322343451825,1
66,2,19,Other,Manufacturing,0,2,Technician,New York,0.5100143188031585,42533.46193558882,616.8131766528994,0,33.9992802129535,8495.275642400145,0.5599738670185743,0.4721506931740939,1
28,2,28,Engineering,Education,0,2,Analyst,Other,0.38068291461995174,26855.191694084526,685.3996661897642,0,50.64990409574234,16939.591184492187,0.7628052908348789,0.5152701699418715,1
38,2,3,Economics,Tech,0,1,Other,Remote,0.49075729328115913,62874.93073836362,749.7022218858995,0,55.14713453208905,11080.563153910509,0.6103534050703734,0.4866335544360123,1
43,1,6,Computer Science,Tech,0,2,Analyst,Seattle,0.6843575459521424,36291.192550723026,748.3532784980441,0,54.42178740717406,36870.030835541686,0.6129898537596257,0.5939087255515996,0
42,2,27,Arts,Tech,0,0,Other,New York,0.521436408145726,43770.62716765506,739.6857881038718,0,34.4918648329226,7088.040376760339,0.578529671731337,0.5310844971771523,1
39,3,27,Science,Healthcare,0,1,Engineer,New York,0.8197655123093246,24530.067474526055,674.245225824098,0,91.19210439937368,19186.252639274255,0.7467693663867553,0.510800193822931,1
44,2,3,Engineering,Tech,0,1,Manager,Austin,0.6889219568458537,25155.791596014602,757.2131583058555,1,75.24490665644224,10989.96523520452,0.5990649020832108,0.4958267544701154,0
66,3,21,Business,Retail,0,0,Other,Other,0.48705254818326005,137139.72212654073,653.4464711855078,0,69.80825117499175,13188.690703266542,0.5441584034139202,0.40581754562965977,0
30,2,11,Science,Education,0,1,Manager,New York,0.4841318186611827,89325.29417644798,742.6696719429438,1,78.66425949955723,14466.245259774736,0.6998772968859851,0.499934745790298,1
50,2,2,Engineering,Healthcare,0,2,Consultant,Chicago,0.7446384706435447,35072.03676427332,616.2711840105973,0,51.37523095474768,48604.07832398391,0.7182955375755365,0.4353471780180809,1
51,1,21,Business,Retail,0,1,Consultant,Remote,0.5205988363782843,78159.11590963446,641.1443878056391,1,42.57419397139261,18013.24014294641,0.7606608313672141,0.5346551027092314,1
58,1,1,Economics,Tech,0,3,Clerk,Austin,0.7113382340407585,66593.93305649373,782.6307530485282,0,28.21928448931205,62093.42704346667,0.6633599042049634,0.4791140950447374,1
52,1,23,Arts,Retail,1,1,Other,Austin,0.800436101019,26566.186063150253,689.8082693085398,0,35.93136824094702,70400.22907928254,0.714626649524315,0.6664314621424311,1
18,2,33,Other,Manufacturing,0,1,Director,Seattle,0.4693670948263836,25274.04855090291,665.9515070291775,1,29.71953239392011,78292.75282439451,0.5740746807401708,0.3738049307772473,0
38,1,26,Business,Education,0,1,Other,Remote,0.5527933048902524,50733.327089787635,755.1379354332827,1,39.43789037154987,21263.342239712485,0.7025799419948306,0.1899481684624631,1
65,2,40,Science,Education,0,1,Other,Chicago,0.6470006276849569,41358.37912815408,760.8685811778636,0,55.52951252266356,24989.581665749043,0.6742522605933866,0.5267663037924428,0
23,3,0,Computer Science,Unemployed,0,1,Unemployed,Remote,0.6151250058533779,29702.83253614663,678.3359595950388,0,68.28049798422815,27633.20437611825,0.6530460268942659,0.4356753410306971,1
45,2,7,Business,Finance,0,1,Clerk,New York,0.6140736099380752,52084.01005355414,713.9231726471069,1,67.72707015577706,17667.945761922638,0.444287523923297,0.5161060606412902,0
34,1,22,Computer Science,Education,0,2,Technician,Seattle,0.29997892592333975,17654.721562384195,706.8453712703572,0,26.569847095421476,28413.57080616716,0.5611826026455925,0.3764362176512647,1
22,1,37,Computer Science,Manufacturing,0,0,Technician,Chicago,0.37273749077573015,38464.87491330016,558.6449279635,0,63.782586376060095,12567.661872343695,0.5954284993320142,0.6908959741265411,1
48,1,5,Business,Education,0,2,Clerk,Seattle,0.42570994685882185,19546.239094385932,630.2069960618136,1,72.8771487482742,7148.905466213594,0.6531596027235228,0.4613488797420345,1
22,2,21,Other,Finance,0,5,Director,Remote,0.6821631205203014,19870.75492912301,747.1127207091039,0,44.9152974288932,33808.947306573,0.840073710872446,0.42920544292064244,1
55,2,24,Other,Education,0,0,Analyst,San Francisco,0.3146937639309671,25504.68921879517,658.3697875478625,0,73.95500055151078,17856.73482503633,0.685924391635209,0.6890492161676979,0
20,3,17,Economics,Other,0,2,Engineer,Remote,0.7284840060768258,43549.0704739881,726.4918948032532,0,67.51600520200415,12258.623128357513,0.5189986639228638,0.5840343150400409,1
70,1,16,Other,Education,1,1,Manager,New York,0.6169751171118024,25909.928022159613,713.1520225672766,0,24.70818114974064,13224.999493111598,0.5519756480150882,0.6389510644119913,1
40,3,11,Business,Finance,0,1,Analyst,Seattle,0.6731345337084161,19750.729295951747,760.7716385063941,0,93.8347237281574,54670.1476403719,0.7389863702350657,0.482782323892074,1
54,2,5,Other,Other,0,1,Clerk,San Francisco,0.3605700384132502,46102.598838757775,631.8104255796072,1,35.68704871700085,29099.249852224806,0.5475779785882132,0.5046909808164857,1
70,1,25,Engineering,Other,1,1,Technician,New York,0.5108453544035195,76601.62137043386,719.7102920480626,0,69.14839895651046,8836.230852190627,0.7018704497521346,0.4403273704500722,1
54,2,26,Arts,Education,0,2,Analyst,Seattle,0.5448414179196974,49982.34975058255,696.7292770932278,1,68.42444000797168,10805.474171689659,0.6117222090235676,0.42865275810386566,0
27,1,7,Computer Science,Retail,1,0,Director,Seattle,0.5382450503034041,89402.09208596691,660.5112829662527,1,25.519761967800502,18487.909123486766,0.5833611060533573,0.5398238579058998,1
27,1,18,Arts,Healthcare,0,1,Engineer,Remote,0.5443486101270076,73466.82309268485,660.1601794860381,0,53.579589690120834,29314.736330552136,0.5490934610042082,0.4631547644827618,1
36,2,0,Science,Unemployed,0,1,Unemployed,Other,0.45852102794073324,28460.882902694502,711.3740440412831,0,68.17832621078419,13674.077593368034,0.2953575479067529,0.722081912036954,0
34,1,28,Computer Science,Retail,0,1,Director,Seattle,0.520281062159549,49815.42279181647,731.4835085525896,0,25.307733840305996,19855.414011393914,0.6539751124200802,0.5842525357830191,1
38,2,34,Science,Education,0,2,Clerk,Seattle,0.6550345932597781,34689.23208494132,703.1798141272147,0,51.992323196926236,23593.598705720586,0.4947870236989931,0.6883261566866743,1
31,2,39,Engineering,Tech,0,1,Analyst,Austin,0.3250231537338665,61762.39052267027,704.7357125928639,0,69.85346108737932,23888.70531991924,0.4581632400235154,0.27713198155746466,0
26,1,13,Engineering,Tech,1,1,Manager,Other,0.7320575178358105,34686.09694950628,675.0752797981988,0,71.1448119957421,5233.932929390939,0.6247774701885851,0.6895421006787197,1
63,1,34,Arts,Healthcare,0,2,Consultant,Seattle,0.6472848434552672,24480.979434260524,678.3907091475138,0,42.058539514307235,25159.348673080087,0.7029542877957775,0.26150536189765056,0
18,1,19,Engineering,Other,0,1,Director,Remote,0.3552197160975,72164.46081208525,660.3764820821051,0,80.8873843181764,7787.5704860723845,0.43031919119072737,0.3739088864323184,1
68,1,12,Business,Education,0,2,Technician,Austin,0.5575754065182983,42569.689944215126,674.0699174152486,0,76.11044116702665,18548.809927010443,0.7003395507647029,0.3247352983867378,0
62,1,37,Computer Science,Manufacturing,0,1,Analyst,Austin,0.6352248164237067,26062.040934065724,729.7337795917499,0,54.82455927884801,16303.758969843273,0.5096794076871634,0.5243049140346852,0
30,1,7,Science,Other,0,1,Consultant,San Francisco,0.31470600141714744,28300.559392717347,735.3202812216924,0,36.82097113465782,11530.607038388815,0.6648931056032922,0.49818029524683904,0
21,1,19,Other,Education,0,2,Consultant,New York,0.5062967650064901,25978.8929522964,636.2062192096931,0,26.682963559359287,36530.4092336867,0.6578949203901834,0.5794919194262734,1
18,1,32,Arts,Tech,0,1,Analyst,Austin,0.48822270487474906,22007.22931623876,655.1781662359201,0,57.55091322898228,11221.809987910734,0.5793356551551403,0.49115357183658154,0
66,1,25,Arts,Finance,0,1,Engineer,Chicago,0.4031629186239658,28602.29758949387,664.4800988165405,0,79.29025142113659,16094.580290276588,0.6029872934561498,0.6225100292467937,0
57,2,38,Engineering,Healthcare,0,0,Analyst,Austin,0.513853525514602,43761.53905618781,696.7981569116793,0,47.05694668445619,37318.35231510635,0.5603799676522272,0.4067306746469129,1
49,2,20,Engineering,Finance,0,2,Technician,Chicago,0.40995701360558146,37497.52969891578,615.8423596981798,0,32.818363125175566,15821.099766862482,0.6263537256927494,0.6248162811268393,1
51,1,40,Science,Manufacturing,0,1,Clerk,Other,0.7061460603456106,29169.867829487914,656.0546476130829,0,66.49847770351991,13973.165308670274,0.6254706093015281,0.49692593266392204,0
45,1,8,Computer Science,Education,0,2,Manager,San Francisco,0.4060033518008885,76707.42085718563,630.7209243488963,0,53.490249923678505,18752.957148853257,0.5076114796019298,0.7355860200648084,0
48,3,23,Computer Science,Manufacturing,0,2,Technician,Chicago,0.6187968410019737,13288.885166641481,720.0241067105059,0,60.31809974397197,30464.01750923678,0.46421680768598395,0.5871907009961713,1
25,2,36,Arts,Finance,0,1,Clerk,San Francisco,0.25169204185697536,42322.23840824829,698.5162528833868,0,39.494426580602195,52458.86212638441,0.7008354183190483,0.4696338330478424,1
56,3,40,Science,Education,0,2,Consultant,San Francisco,0.4757285294225058,33813.667802558564,676.8726237278815,0,42.602975771254684,12560.685809984721,0.6204010680654498,0.4965927041530722,1
43,2,16,Arts,Other,0,3,Manager,San Francisco,0.5018466736027039,22357.327196899234,646.836135961599,1,39.40008672653739,13186.525881973357,0.6869836282982587,0.3990884115584373,1
51,1,23,Other,Retail,0,4,Director,Chicago,0.4708563424076704,43574.49028466432,677.6451774355403,0,59.9833824563567,18661.14356915373,0.5329596220356034,0.5359360163021769,0
20,1,20,Economics,Retail,0,1,Consultant,Chicago,0.4405522554206913,32536.762855559162,671.765394212104,1,43.21208639137776,25287.978173047784,0.5175561562205225,0.46958038196188046,0
67,1,38,Computer Science,Other,0,4,Other,San Francisco,0.39987274619823165,67747.08643087914,781.7333276259936,0,61.848487259423145,13875.111874394956,0.4988163072130142,0.5724168288359026,0
29,1,40,Science,Manufacturing,0,0,Engineer,Other,0.6131811170022354,56051.86048201619,749.8509855790885,0,37.572567581160584,33294.18448848267,0.5819242422029773,0.36620008424195727,1
18,1,38,Other,Retail,0,1,Analyst,San Francisco,0.6499186782643069,94189.62986888975,665.464603703554,0,59.95003137269446,12703.506657889558,0.623244628758791,0.46703272043609606,1
61,1,12,Science,Retail,0,0,Director,Other,0.48767586712150246,28519.43417493825,708.2597670476229,0,64.07562340632188,7040.87158588716,0.5456175132792568,0.3840478853985336,1
22,1,10,Arts,Tech,0,0,Other,New York,0.335504373796754,73004.56444894976,747.2104323292998,0,56.630858992176236,30304.9143677074,0.7564824582331736,0.3902658576176181,1
47,2,18,Engineering,Retail,0,3,Technician,Other,0.7690923997080241,20273.555194332097,665.4492906351855,0,68.34086893519012,32485.648425689094,0.5357852207119309,0.5606050167265724,1
47,2,10,Science,Tech,0,1,Manager,Other,0.3680303850638179,34361.1467588477,629.1444629513365,0,40.370870157416206,41224.59739663122,0.6248796135479184,0.6124506338167284,1
34,1,12,Arts,Healthcare,0,2,Director,Other,0.2810866612275279,28778.287446445283,610.1570739533688,0,63.852842658366924,6666.565719682331,0.5116956911003118,0.2667454658747124,0
65,2,0,Business,Unemployed,0,0,Unemployed,San Francisco,0.1981067125220345,49080.77584460545,763.6133459957304,0,54.6669062568196,14774.100626021289,0.532688000250902,0.6861874531428408,0
64,1,39,Engineering,Tech,0,0,Other,Seattle,0.5149177845368991,48491.21367248358,690.4468809265042,0,33.80532306486114,18946.321945392727,0.5913662409652085,0.6404087143715304,0
40,2,18,Engineering,Finance,0,3,Other,New York,0.46738754217271455,23148.614372097894,714.566261643735,0,11.859359572778331,63207.28889176112,0.5167363939263382,0.36533242772633256,1
32,1,11,Computer Science,Tech,0,2,Engineer,New York,0.6546434973719509,50468.067422495944,671.288131234047,0,16.136797430533846,20019.842045693065,0.6089415448059524,0.5826843527492845,1
54,3,7,Economics,Tech,0,2,Analyst,New York,0.591662684516832,30024.093607868177,636.6050540755158,1,5.832769941828005,9819.151449575525,0.6440250913622402,0.45398140081754246,1
38,2,7,Computer Science,Finance,0,6,Director,Seattle,0.5435301836877556,24139.416431549118,645.9349587580451,0,58.52258555136808,26318.944415814596,0.7093374429030195,0.49018994330696014,1
31,1,11,Business,Tech,0,0,Technician,New York,0.4592949206805876,36102.2084708944,632.9482603853695,0,43.50461956516358,48323.522795038036,0.49200970571082625,0.5602054557634578,1
19,1,32,Arts,Retail,0,2,Manager,New York,0.66649659082965,17353.99328340122,742.4997207234437,0,51.744246781010496,42530.78160348271,0.6167842305582312,0.5479995852139021,1
28,1,25,Engineering,Other,1,0,Director,Chicago,0.7801084852628799,57852.57104838415,774.6280579166025,1,46.39196833075964,30855.765455444478,0.5938051874508382,0.4427003808732951,1
68,1,38,Engineering,Tech,0,0,Analyst,Remote,0.6513468798694856,35319.46808696842,701.8621981237511,0,61.63340145777586,25785.80485987445,0.4151818740540747,0.44227676932332877,0
56,1,27,Other,Healthcare,0,5,Technician,Chicago,0.4304702553726185,35707.8984752204,624.11004533998,0,62.21824800895605,5649.648525500415,0.4871212903405422,0.4481773495892837,0
55,2,4,Science,Tech,1,2,Director,San Francisco,0.6172348330823263,34766.74781688937,724.8292095417804,0,50.858016674715486,22368.295885831674,0.6474947285885353,0.6142827578416462,1
51,1,7,Economics,Tech,0,2,Manager,San Francisco,0.4396865411799178,82737.23680570575,763.2492332496271,0,52.068408931881294,24511.168689095535,0.464734318601535,0.31381838285365043,0
55,2,24,Economics,Healthcare,1,2,Analyst,Other,0.33423990262100384,77609.01285106162,748.5833383741697,0,52.86729376756674,20011.336069712786,0.5926579519311895,0.48380859460949494,1
